weight,item_price,shipment_method_id,seller_id,quantity,b2c_c2c,declared_handling_days,zip_distance,category_id
14.514944,46.0,1,286619.0,1,1,2,527.76,0
44.452016,50.0,3,418602.0,1,1,1,404.81,14
0.0,39.0,7,1559367.0,1,1,3,762.13,9
0.453592,4.36,0,173.0,1,0,2,1116.62,29
1.814368,45.0,0,111800.0,1,0,1,1272.44,8
7.257472,35.0,1,925782.0,1,1,3,894.53,12
159.664384,650.0,2,545454.0,1,0,4,528.92,13
1.360776,47.0,0,2591.0,1,0,1,1225.16,12
3.628736,11.0,0,59871.0,1,0,1,116.83,0
3.628736,13.5,0,1622999.0,1,1,3,1145.92,5
21.772416,9.0,1,7152.0,1,0,1,482.44,0
0.0,40.0,0,89905.0,1,0,3,654.12,0
7.257472,4.99,1,1097887.0,1,1,3,1955.44,4
0.0,4.0,0,322669.0,1,1,3,1027.95,6
3.628736,24.0,0,635042.0,1,1,0,854.14,2
1.360776,0.99,0,36463.0,1,0,3,2316.98,7
7.257472,35.0,0,45445.0,1,0,1,938.36,0
21.772416,170.0,4,1705694.0,1,1,2,1012.89,23
2.26796,18.5,0,1001350.0,1,1,3,1735.63,12
14.514944,132.5,1,305871.0,1,0,3,2729.86,15
14.514944,150.0,1,1661534.0,1,1,2,355.27,20
2.721552,20.0,5,197096.0,1,0,5,242.31,0
0.0,7.49,0,16870.0,1,0,1,857.78,0
0.0,25.0,0,395627.0,1,0,3,143.74,0
7.257472,13.01,3,1108402.0,1,1,3,934.82,18
2.721552,182.5,1,10093.0,1,0,2,1076.36,2
14.514944,9.99,1,79383.0,1,0,1,1997.03,3
0.0,12.0,3,25743.0,1,0,2,45.97,18
29.48348,25.99,1,372102.0,1,1,3,695.4,3
1.360776,15.99,0,399612.0,1,0,2,1724.39,7
1.814368,85.0,2,325966.0,1,1,5,1008.26,19
1.360776,14.0,0,2377304.0,1,1,3,2455.4,8
0.0,1.99,3,48578.0,1,1,1,2282.92,16
0.0,1.75,0,21395.0,6,0,1,795.9,6
1.814368,4.99,0,408229.0,1,1,2,2515.67,6
0.0,21.99,3,10118.0,1,0,1,2027.99,1
0.0,29.99,3,10118.0,1,0,1,137.07,1
0.0,4.0,1,3478912.0,1,1,3,647.45,1
1.360776,17.6,0,3030.0,1,0,1,1833.02,23
0.0,3.99,0,11426.0,1,0,1,1036.2,0
0.0,34.99,1,22391.0,3,0,1,2300.94,0
29.029888,88.75,1,328.0,1,0,0,443.57,1
0.0,1.99,0,5338.0,1,0,1,601.68,3
6.80388,14.73,6,7199.0,1,0,1,841.04,13
1.814368,7.92,0,407210.0,1,1,1,57.99,0
0.0,12.99,0,10118.0,1,0,1,168.33,28
0.0,1.25,0,35983.0,3,1,1,1159.05,17
17.236496,12.95,1,116.0,1,0,1,2239.06,13
21.772416,73.19,1,163635.0,1,0,5,840.83,3
1.814368,4.45,1,101309.0,1,0,1,900.74,10
5.896696,16.99,0,149232.0,1,0,1,791.18,1
0.0,12.99,0,10118.0,1,0,1,2208.87,1
0.907184,7.95,0,99787.0,1,1,1,619.4,8
3.175144,49.99,0,22038.0,1,0,1,2209.27,1
4.53592,41.99,0,49004.0,1,0,1,85.99,23
29.029888,22.99,5,22096.0,1,0,1,569.95,4
5.896696,27.99,1,19695.0,1,0,3,577.71,6
0.0,17.25,0,17326.0,1,0,2,59.16,2
0.0,15.0,1,5843.0,1,0,1,214.86,2
94.347136,49.99,7,3140.0,1,0,1,870.28,1
43.544832,69.95,7,3140.0,1,0,1,1104.3,1
2.26796,4.95,0,65403.0,1,0,1,1406.0,6
2.26796,6.89,0,45869.0,1,0,1,399.21,6
0.0,19.99,1,6660.0,1,0,1,1195.29,0
0.0,49.99,0,18721.0,1,0,3,1460.27,24
7.257472,18.75,14,328.0,1,0,0,1008.08,1
14.514944,39.99,1,5510.0,1,0,1,32.17,1
0.0,1.63,0,7372.0,1,0,1,17.27,2
1.360776,13.33,6,7199.0,1,0,1,2121.75,13
0.907184,1.99,0,31327.0,2,1,3,2128.35,17
0.0,2.51,0,739.0,1,0,3,1748.26,2
7.257472,133.75,1,328.0,1,0,0,1731.6,1
0.0,1.51,0,739.0,1,0,1,1573.2,2
0.0,8.95,0,47363.0,1,0,1,17.35,7
0.453592,6.9,0,1464.0,1,0,1,500.81,17
0.907184,15.0,0,195112.0,1,0,2,2048.55,0
0.0,63.45,1,14120.0,1,0,1,2437.67,2
0.0,42.99,1,22391.0,1,0,1,967.35,0
2.721552,9.99,0,48606.0,1,0,1,1138.07,18
0.907184,16.87,0,405.0,1,0,1,2029.57,6
0.0,25.95,4,35446.0,1,0,1,570.4,5
0.0,4.95,0,739.0,1,0,2,119.91,2
2.26796,8.9,0,99164.0,1,0,1,2036.62,17
2.721552,5.67,0,517.0,1,0,2,1001.65,10
1.814368,19.12,0,517.0,1,0,1,576.93,10
2.26796,4.5,0,3198.0,1,0,1,2271.13,13
2.721552,4.49,0,20485.0,1,0,1,905.89,17
0.0,5.0,0,6616.0,1,0,1,1287.55,6
0.0,10.95,1,73682.0,1,0,1,1138.0,9
2.721552,10.19,0,517.0,1,0,0,35.09,10
0.907184,5.39,0,21907.0,1,0,1,404.31,10
0.0,9.99,0,14572.0,1,0,2,973.78,7
0.0,4.53,0,489.0,1,0,1,2144.68,0
3.628736,5.0,0,285359.0,1,1,3,320.11,4
0.453592,17.81,0,3548.0,1,0,1,2010.9,29
0.0,1.75,0,12445.0,1,0,1,316.49,7
0.907184,2.73,0,517.0,2,0,0,769.68,10
0.0,10.44,0,8534.0,1,0,1,2476.1,19
0.0,9.99,2,334255.0,1,1,1,628.04,4
0.907184,45.0,0,555359.0,1,1,3,716.93,8
0.0,39.95,1,13838.0,1,0,5,991.78,10
0.453592,8.65,0,42248.0,1,0,2,387.84,9
14.514944,26.99,1,32652.0,1,0,1,833.99,9
1.814368,4.29,0,3353.0,1,0,1,400.97,10
4.53592,29.99,0,74542.0,1,0,1,327.22,0
0.0,1.49,0,4740.0,3,0,1,1234.48,8
1.360776,2.7,0,11910.0,1,0,1,98.05,10
1.360776,15.59,1,6135.0,1,0,0,1828.9,13
0.907184,2.99,0,354993.0,1,1,2,891.73,1
0.0,10.16,0,3548.0,1,0,1,2018.58,29
21.772416,33.95,1,1850.0,1,0,1,401.6,6
0.0,12.99,1,14960.0,1,0,1,1940.95,6
2.26796,3.95,0,13087.0,8,0,2,659.55,0
0.0,29.99,0,165634.0,1,0,1,848.08,3
0.0,5.0,0,489.0,1,0,10,329.88,0
7.257472,44.95,1,4598.0,1,0,1,782.2,4
0.0,12.0,0,6616.0,1,0,1,1763.47,6
1.814368,3.49,0,1944.0,1,0,0,1712.94,2
0.0,19.99,0,10917.0,1,0,1,672.48,7
1.360776,10.8,0,138550.0,1,1,1,579.47,8
0.0,17.75,0,269510.0,1,1,1,1897.32,8
2.26796,3.5,0,4636.0,1,0,1,1805.27,0
1.814368,14.95,0,4334.0,1,0,1,537.41,6
5.896696,3.5,0,3198.0,1,0,1,1080.99,13
0.0,9.99,0,10118.0,1,0,1,393.88,28
0.0,11.99,0,45797.0,1,0,1,1571.24,14
0.0,1.49,0,4740.0,5,0,1,1458.47,17
0.453592,3.49,0,16091.0,1,0,1,980.91,23
1.360776,1.49,1,2094.0,5,0,0,910.76,12
1.814368,10.95,0,1418.0,2,0,1,592.31,1
0.453592,2.59,0,567.0,1,0,1,2434.46,10
5.896696,195.0,0,14988.0,1,0,1,635.96,1
1.360776,2.72,0,11582.0,2,0,1,2154.48,8
0.907184,10.99,0,176288.0,1,1,1,223.84,2
14.514944,24.99,0,48598.0,1,0,1,1206.29,0
3.628736,25.99,0,22079.0,1,0,3,987.61,0
7.257472,10.0,3,97094.0,1,0,1,2342.38,14
72.57472,99.0,1,19346.0,1,0,1,312.34,13
14.514944,20.0,1,18236.0,1,0,1,960.69,3
0.0,13.99,0,6809.0,1,0,0,101.82,8
0.0,3.99,0,48598.0,1,0,1,2299.65,25
29.029888,11.96,2,16960.0,2,0,1,905.38,22
4.53592,22.95,0,1298.0,1,0,1,1271.81,1
1.814368,5.96,0,3739.0,1,0,1,58.72,7
14.514944,50.0,1,3083057.0,1,1,2,1666.31,1
3.628736,32.99,0,22079.0,1,0,3,1153.11,0
1.360776,10.88,1,74.0,1,0,1,1662.05,1
0.0,2.99,0,55964.0,2,0,1,398.48,1
1.814368,18.95,0,24011.0,1,0,1,2541.6,3
0.0,5.99,1,265354.0,1,1,1,699.66,4
1.814368,14.0,0,42445.0,1,0,0,493.56,13
0.907184,4.5,0,12998.0,1,0,1,1305.4,0
0.0,24.95,0,20467.0,1,0,1,494.06,6
0.0,1.0,0,41910.0,1,0,1,236.63,19
0.907184,3.22,0,5430.0,1,0,1,1524.94,5
0.0,5.0,0,652.0,1,0,1,1918.15,4
0.0,3.99,1,234502.0,5,1,2,334.62,17
14.514944,31.8,1,214409.0,1,0,5,1583.13,0
0.0,22.0,0,297.0,1,0,1,2587.97,10
0.0,5.75,0,297.0,1,0,1,2264.31,10
0.907184,5.94,0,8678.0,10,0,0,886.34,11
1.360776,2.5,0,19274.0,4,0,1,562.57,10
1.814368,25.95,0,24011.0,1,0,3,1795.35,3
7.257472,17.95,0,14988.0,1,0,1,696.06,1
0.907184,6.5,0,349925.0,2,1,1,686.16,20
0.0,7.5,0,297.0,1,0,1,2247.88,10
0.0,2.49,0,1590.0,1,0,1,138.61,4
0.0,23.95,0,87210.0,1,0,2,1170.93,0
7.257472,9.99,5,1477.0,1,0,1,680.55,26
2.26796,7.99,0,14942.0,1,0,1,0.0,10
0.0,5.99,1,75514.0,1,0,1,27.52,13
0.0,7.37,3,317360.0,1,1,2,1650.61,14
0.453592,2.75,0,8602.0,2,0,1,483.49,1
4.53592,10.99,0,3140.0,1,0,1,1859.42,1
14.514944,23.95,1,18018.0,1,0,3,407.89,3
0.0,1.75,0,7644.0,1,0,1,2464.63,17
2.26796,19.17,0,517.0,1,0,0,1040.28,10
0.0,4.19,3,356440.0,1,1,1,2384.01,14
29.029888,21.99,1,49584.0,1,0,1,777.87,0
0.0,12.95,0,336041.0,1,0,1,1123.58,2
5.443104,89.99,0,176.0,1,0,0,1139.29,1
3.628736,20.99,0,22079.0,1,0,1,842.48,0
0.0,30.0,6,44044.0,1,0,1,1024.03,13
2.26796,5.95,0,1944.0,1,0,1,20.84,0
1.360776,12.95,0,176.0,1,0,0,969.55,1
1.814368,19.99,0,176.0,1,0,0,716.77,1
0.907184,5.99,1,7350.0,1,0,1,958.29,11
1.814368,25.0,0,4617.0,1,0,1,1450.55,1
7.257472,16.0,0,22681.0,1,0,1,66.06,12
4.989512,63.99,0,176.0,1,0,0,1662.68,1
29.029888,24.0,1,1477.0,1,0,1,843.35,9
0.0,15.0,0,297.0,1,0,1,2388.96,10
14.514944,161.66,1,176.0,1,0,0,1756.75,1
0.907184,13.99,0,176.0,1,0,0,2271.07,1
0.0,18.31,2,8658.0,1,0,1,37.37,1
3.175144,29.39,0,3353.0,1,0,1,40.62,13
4.989512,25.7,1,12390.0,1,0,1,315.07,1
5.443104,3.95,0,25183.0,1,0,1,2480.99,31
2.721552,45.48,5,176.0,1,0,0,734.62,1
0.0,14.0,0,110443.0,2,0,3,661.53,13
0.0,25.0,0,158791.0,1,1,1,1165.86,6
0.0,28.95,0,174655.0,1,0,1,454.44,6
1.814368,16.97,0,732.0,1,0,1,374.55,1
4.53592,28.99,0,176.0,1,0,0,2052.12,1
0.907184,16.95,0,176.0,1,0,0,2371.76,1
1.360776,21.7,0,732.0,1,0,1,984.6,1
21.772416,269.95,1,176.0,1,0,0,987.3,1
14.514944,6.99,3,15320.0,1,0,1,492.0,18
2.721552,8.5,0,8518.0,1,0,1,2148.29,9
0.0,5.0,0,251968.0,1,1,2,1106.47,13
0.0,9.31,0,3548.0,1,0,1,721.81,29
0.0,12.8,1,16397.0,1,0,1,490.12,6
113.398,107.25,1,2094.0,1,0,0,437.74,12
1.814368,41.18,0,176.0,1,0,0,2045.81,1
1.814368,4.95,0,3739.0,1,0,1,574.57,7
0.0,19.99,0,8625.0,1,0,2,1745.73,6
3.628736,148.88,0,2750.0,1,0,3,84.15,0
0.0,19.95,0,297.0,1,0,1,2394.26,10
0.0,2.25,0,8534.0,1,0,1,1648.85,19
14.514944,19.95,1,37961.0,1,0,3,954.83,6
5.443104,12.99,0,32564.0,1,0,1,2273.62,4
0.0,119.9,1,139829.0,1,0,1,122.09,6
0.0,1.94,0,15541.0,1,1,1,477.74,3
2.26796,17.99,0,19277.0,1,0,1,1320.01,8
1.360776,6.96,0,20657.0,1,0,1,194.23,11
1.814368,3.95,0,3739.0,1,0,1,652.81,7
0.453592,8.59,0,3353.0,1,0,1,34.16,10
1.814368,2.75,0,29618.0,1,0,1,1928.66,10
0.453592,3.99,0,26831.0,1,0,3,622.17,23
1.360776,2.5,0,7008.0,1,0,1,1897.68,2
1.360776,3.9,2,104057.0,3,0,1,1386.44,10
0.0,4.28,0,34860.0,1,0,0,478.1,5
3.628736,4.0,0,327676.0,1,1,2,1807.03,17
0.0,20.0,0,11577.0,1,0,1,1638.88,3
0.0,1.49,0,35983.0,1,1,1,1669.67,17
36.28736,22.5,1,3198.0,2,0,1,2069.48,13
1.360776,1.98,0,96050.0,1,0,1,579.24,9
0.0,19.8,0,7284.0,1,0,1,2505.44,1
0.0,129.0,1,19346.0,1,0,1,1904.27,13
1.360776,2.29,0,4154.0,2,0,1,2165.52,17
1.360776,7.99,0,4154.0,1,0,1,62.25,17
7.257472,20.0,0,341269.0,1,1,1,84.08,3
5.896696,7.99,4,40824.0,1,0,1,978.59,4
0.0,4.5,2,1918.0,1,0,2,1596.98,5
0.0,15.95,1,19571.0,1,0,0,1814.36,5
0.0,7.7,0,5.0,1,0,1,1885.26,7
0.0,1.2,0,5.0,1,0,1,1016.31,7
0.0,0.99,0,5.0,1,0,1,2333.59,7
4.53592,38.0,0,134744.0,1,0,2,2067.82,7
5.443104,4.99,3,249912.0,1,0,1,986.39,18
0.0,1.23,0,5.0,1,0,1,2154.39,7
0.0,17.89,0,4383.0,1,0,1,45.76,10
1.814368,5.84,0,9524.0,1,0,5,279.2,3
0.453592,7.99,1,176.0,1,0,0,1984.59,1
1.814368,5.99,0,2733.0,1,0,1,2316.47,2
2.26796,2.99,0,197196.0,1,1,2,535.12,11
0.0,0.99,0,5.0,1,0,1,1535.94,7
0.0,9.99,0,5.0,1,0,1,1695.01,7
14.514944,32.95,1,1418.0,1,0,1,118.99,1
0.0,399.0,1,8128.0,1,0,0,919.02,11
0.907184,3.99,0,16857.0,1,0,1,2150.16,4
14.514944,10.95,6,12572.0,1,0,1,431.43,4
14.514944,10.95,6,12572.0,1,0,1,1857.93,4
14.514944,12.95,6,12572.0,1,0,1,645.92,4
14.514944,11.95,6,12572.0,1,0,1,441.07,4
2.26796,2.99,0,49524.0,1,0,1,884.11,3
1.360776,6.99,0,4154.0,1,0,1,2064.3,17
1.360776,6.99,0,4154.0,1,0,1,230.25,17
1.360776,6.99,0,4154.0,1,0,1,323.48,17
0.0,12.99,0,34130.0,1,0,3,1497.93,0
0.0,4.99,0,17256.0,2,0,1,2437.59,5
14.514944,45.0,1,14514.0,1,0,1,2409.74,3
1.360776,5.0,0,13426.0,1,0,2,1004.1,13
3.175144,29.99,1,52836.0,1,0,1,202.85,0
0.0,18.95,0,297.0,1,0,1,1356.24,10
4.53592,5.0,0,96092.0,1,1,3,2269.77,18
0.0,15.0,4,1520042.0,1,1,10,965.98,3
1.360776,5.99,0,4154.0,1,0,1,878.63,17
1.360776,38.99,0,4154.0,1,0,1,1700.62,17
0.453592,12.71,0,3548.0,1,0,1,208.68,29
0.0,7.0,0,5.0,1,0,1,2354.85,7
29.029888,29.99,1,283102.0,1,0,3,1356.36,26
0.0,6.29,1,77352.0,1,0,1,1028.21,5
6.350288,22.55,0,13893.0,1,0,1,1945.44,0
0.453592,3.34,0,42290.0,1,0,2,739.06,4
0.907184,13.99,0,23499.0,1,0,2,2052.82,6
0.0,6.49,0,6792.0,1,0,1,30.65,8
0.907184,9.0,0,38657.0,1,0,1,860.6,17
0.0,3.42,0,5.0,1,0,1,1867.12,7
3.175144,5.0,0,6459303.0,1,1,3,69.64,2
3.628736,1.27,0,209501.0,1,1,1,298.09,16
6.80388,9.99,0,24835.0,1,0,1,1113.13,0
14.514944,3.0,1,120095.0,1,1,4,304.61,22
2.721552,9.99,0,27183.0,3,0,1,2746.77,17
0.0,1.0,0,5.0,1,0,1,21.91,3
29.029888,12.0,1,3774863.0,1,1,1,1055.72,12
0.0,12.0,0,31196.0,1,0,3,176.81,4
21.772416,29.99,1,2366408.0,1,1,5,244.11,23
0.0,7.99,0,1745.0,1,0,0,860.25,4
0.453592,9.25,0,44265.0,1,0,3,595.61,6
36.28736,9.99,1,5362.0,1,0,1,224.28,13
1.814368,5.99,0,2733.0,1,0,1,887.68,2
2.721552,5.25,0,3844.0,1,0,1,452.24,4
1.814368,6.49,0,3974.0,1,0,3,534.04,0
0.0,17.95,5,12215.0,1,0,1,1783.45,0
0.0,1.0,0,412156.0,1,0,2,884.73,13
0.0,40.0,1,1108658.0,1,1,1,1923.09,1
0.0,33.0,0,245368.0,1,0,2,1798.94,0
0.0,6.0,0,204777.0,1,0,1,817.25,11
14.514944,6.5,2,32296.0,1,0,1,1749.87,27
0.0,112.0,1,97131.0,1,0,2,305.44,0
1.360776,7.59,0,307379.0,1,1,2,1497.86,17
7.257472,25.0,4,51577.0,1,0,2,837.45,20
1.360776,20.94,0,21085.0,1,0,1,237.68,1
0.0,12.0,0,297.0,1,0,1,2480.29,14
4.989512,16.14,0,13893.0,1,0,1,1766.43,0
0.0,8.95,0,297.0,1,0,1,1410.53,10
14.514944,18.5,3,2324.0,1,0,1,2344.0,28
1.814368,8.95,0,72074.0,1,0,5,78.78,3
0.0,1.0,0,13313.0,1,0,1,1156.17,15
0.907184,5.49,0,8678.0,1,0,0,2169.55,11
1.814368,7.99,0,433928.0,1,1,2,898.41,0
0.0,3.5,0,9359.0,1,0,3,1920.95,17
36.28736,181.95,2,13205.0,1,0,1,1610.87,0
29.029888,85.76,8,69483.0,1,0,1,852.83,1
1.360776,7.99,0,9106.0,1,0,2,917.15,4
1.360776,6.0,0,92423.0,1,1,1,1059.76,8
3.175144,5.82,0,1298.0,4,0,1,1347.16,1
1.814368,25.0,0,86025.0,1,0,0,1216.33,23
9.525432,8.75,1,29316.0,1,0,1,1337.38,9
0.907184,9.49,0,2746.0,1,0,1,1385.35,1
0.0,95.99,1,3840.0,1,0,1,193.77,11
0.0,4.51,0,2761.0,1,0,1,1924.17,1
0.0,25.0,0,87655.0,1,0,1,947.32,1
5.896696,20.0,0,318165.0,1,0,1,599.87,3
14.514944,59.99,1,40125.0,1,0,1,352.91,0
0.0,234.99,7,48585.0,1,0,2,1809.3,1
14.514944,79.95,1,69217.0,1,0,15,1894.78,12
3.628736,6.0,0,1059.0,4,0,1,827.15,15
7.257472,5.0,1,65909.0,1,1,1,771.5,3
7.257472,45.0,1,245644.0,1,0,3,1163.41,22
0.0,3.5,0,297.0,1,0,1,2161.26,10
14.514944,1899.0,7,3305648.0,1,1,1,1245.82,13
2.721552,19.99,0,228689.0,1,0,1,263.15,4
36.28736,179.99,1,44919.0,1,0,15,2016.04,1
1.814368,2.95,0,1418.0,1,0,1,630.62,9
36.28736,9.99,3,145031.0,1,0,2,894.38,14
29.029888,34.95,2,281699.0,1,0,1,1010.41,9
1.814368,16.95,1,478.0,1,0,1,1094.53,1
0.0,79.99,6,89252.0,1,0,1,262.9,1
0.0,49.99,6,89252.0,1,0,1,749.05,1
1.814368,17.99,0,878.0,1,0,0,595.31,15
1.814368,55.0,0,1612047.0,1,1,2,2587.71,2
14.514944,23.99,5,13893.0,1,0,1,1553.76,0
0.0,2.49,0,4157.0,5,0,1,1430.07,4
14.514944,16.99,1,734196.0,1,1,2,1453.05,9
14.514944,90.0,1,20591.0,1,0,3,925.22,1
1.360776,9.99,0,975.0,1,0,2,1193.21,25
0.0,40.0,0,13062.0,1,0,2,1113.28,11
0.0,8.99,0,34130.0,1,0,3,1347.8,0
4.082328,15.95,0,162181.0,1,1,2,390.56,2
0.0,15.0,0,1059.0,1,0,2,1045.95,15
0.0,5.89,0,7284.0,1,0,1,2473.6,1
2.26796,6.5,0,13947.0,2,0,1,2180.36,17
0.0,19.99,0,8981.0,1,0,1,1673.18,0
7.257472,15.99,0,8021.0,1,0,1,2003.75,9
1.814368,39.94,2,77802.0,1,0,5,565.83,1
0.0,58.95,1,5428.0,1,0,0,20.36,0
0.453592,3.49,0,49810.0,1,0,1,617.35,4
0.0,5.99,0,6792.0,1,0,1,508.02,3
14.061352,49.99,1,1177.0,1,0,1,1104.93,6
10.886208,17.95,1,245837.0,1,1,3,2419.02,4
21.772416,10.5,1,673921.0,8,1,2,1791.89,9
0.0,0.99,0,4157.0,1,0,1,1596.19,4
14.514944,14.95,5,220891.0,1,0,2,2269.39,14
21.772416,10.0,1,264976.0,1,1,10,680.43,4
7.257472,12.5,2,2059342.0,1,1,2,1395.09,0
7.257472,320.0,1,6886.0,1,0,1,2131.91,0
3.175144,7.95,0,699607.0,1,1,3,697.46,0
7.257472,30.0,8,164155.0,1,0,5,857.27,1
152.406912,129.99,1,119938.0,1,0,1,372.86,11
2.721552,36.85,0,14817.0,1,0,1,84.33,2
2.721552,4.0,0,916089.0,1,1,3,1919.52,27
2.26796,6.0,0,1119797.0,1,1,2,1181.87,9
5.443104,10.56,0,478032.0,1,0,1,881.28,0
3.628736,12.8,0,1646.0,1,0,1,456.33,8
3.628736,12.59,0,1646.0,1,0,1,1844.95,8
7.257472,4.46,3,1286.0,1,0,4,1825.94,3
0.0,7.99,0,26979.0,1,0,1,250.77,2
14.061352,54.99,1,1177.0,1,0,1,840.79,6
2.26796,13.99,0,141270.0,1,0,2,494.05,3
1.360776,4.99,0,727130.0,1,1,3,1103.92,27
14.514944,133.54,1,732.0,1,0,1,267.32,1
0.907184,16.69,0,346.0,1,0,1,2417.61,4
42.637648,10.95,2,108775.0,1,1,3,366.9,10
0.907184,15.99,0,47634.0,2,0,5,2396.95,4
0.0,1.0,0,5.0,1,0,1,1516.73,7
0.0,59.0,8,868228.0,1,1,10,1996.38,26
0.0,22.99,0,26879.0,1,0,1,962.23,0
14.514944,26.2,1,11236.0,1,0,0,1336.84,0
0.0,3.24,0,5.0,1,0,1,1482.52,7
0.0,2.25,0,5.0,1,0,1,1729.57,7
0.0,6.49,0,44895.0,1,0,2,636.92,0
0.907184,4.47,0,4746.0,1,0,1,1023.24,4
0.0,15.0,0,1501754.0,1,0,2,1070.48,23
0.0,5.25,0,5.0,1,0,1,2541.75,7
0.0,6.25,0,5.0,1,0,1,1058.89,7
0.0,4.22,0,5.0,1,0,1,1874.78,7
0.0,2.03,0,5.0,1,0,1,2030.18,7
14.514944,38.5,6,19672.0,1,0,1,1161.03,6
1.360776,9.49,0,87827.0,1,0,3,1440.49,8
0.0,5.99,2,25470.0,1,0,0,878.96,0
0.0,0.99,0,5.0,1,0,1,1520.36,7
0.0,0.99,0,5.0,1,0,1,2211.78,7
0.0,1.15,0,5.0,1,0,1,2094.28,7
0.0,2.65,0,5.0,1,0,1,159.2,7
0.0,1.35,0,5.0,1,0,1,2140.64,7
0.0,5.99,0,5.0,1,0,1,1695.03,7
0.0,1.13,0,5.0,1,0,1,874.35,7
0.0,1.05,0,5.0,1,0,1,1006.17,7
0.0,1.75,0,5.0,1,0,1,1946.07,7
0.0,1.95,0,5.0,1,0,1,2320.53,7
0.0,1.75,0,5.0,1,0,1,1735.4,7
0.0,2.0,0,5.0,1,0,1,1612.98,7
0.0,1.2,0,5.0,1,0,1,1966.79,7
0.0,4.5,0,739.0,1,0,3,318.08,2
0.0,36.95,6,73222.0,1,0,1,2436.92,0
0.0,0.99,0,5.0,1,0,1,2479.29,7
0.0,0.99,0,5.0,1,0,1,2012.19,7
0.0,5.75,0,5.0,1,0,1,2398.04,7
0.0,0.99,0,5.0,1,0,1,2711.42,7
0.0,3.18,0,5.0,1,0,1,1917.89,7
0.0,0.99,0,5.0,1,0,1,2356.59,7
0.0,8.0,0,960247.0,2,1,2,1287.12,5
1.814368,1.95,0,31016.0,1,0,1,668.03,17
0.0,29.49,0,197635.0,1,0,1,273.49,2
0.0,20.25,0,5.0,1,0,1,2314.02,7
0.0,0.99,0,5.0,1,0,1,860.72,7
0.0,0.99,0,5.0,1,0,1,1656.1,7
0.0,4.89,0,5.0,1,0,1,1471.39,7
0.0,12.24,0,5.0,1,0,1,1706.2,7
0.0,3.2,0,5.0,1,0,1,2347.13,7
0.0,0.99,0,5.0,1,0,1,1898.64,7
6.80388,20.95,1,12941.0,1,0,1,1742.16,10
0.0,12.0,0,297.0,1,0,1,746.34,10
0.0,2.79,0,5.0,1,0,1,1186.65,7
0.0,0.99,0,5.0,1,0,1,1878.77,7
7.257472,7.0,1,528633.0,1,0,0,2233.92,4
5.443104,1.49,0,1298.0,6,0,1,700.36,1
0.0,129.19,2,108691.0,1,0,4,104.87,8
0.0,0.99,0,5.0,1,0,1,2288.67,7
0.0,0.99,0,5.0,1,0,1,1437.68,7
0.0,5.24,0,5.0,1,0,1,2320.33,7
0.0,9.25,0,5.0,1,0,1,1866.63,7
0.0,6.23,0,5.0,1,0,1,489.19,7
0.0,7.25,1,57705.0,2,0,1,1472.83,13
0.0,2.99,0,5.0,1,0,1,1514.54,7
0.0,0.99,0,5.0,1,0,1,1657.0,7
0.0,0.99,0,5.0,1,0,1,2240.72,7
0.0,6.24,0,5.0,1,0,1,2404.53,7
0.0,15.25,0,5.0,1,0,1,966.96,7
14.514944,31.41,8,26111.0,1,0,1,544.07,13
1.814368,16.0,0,1159791.0,1,1,1,533.23,5
0.0,2.25,0,5.0,1,0,1,1843.83,7
0.0,0.99,0,5.0,1,0,1,977.1,7
0.0,15.25,0,5.0,1,0,1,1037.39,7
0.0,5.25,0,5.0,1,0,1,1602.03,7
224.52804,13545.0,1,1753711.0,1,0,1,382.64,13
0.0,0.99,0,5.0,1,0,1,85.28,7
0.0,0.99,0,5.0,1,0,1,1001.07,7
0.0,7.73,0,5.0,1,0,1,2098.56,7
0.0,4.82,0,5.0,1,0,1,1993.4,7
0.0,5.99,0,38299.0,1,0,1,1012.51,10
0.0,9.75,0,5.0,1,0,1,1674.79,7
21.772416,39.95,10,5130.0,1,0,0,1610.12,0
14.514944,14.95,1,745513.0,1,1,1,110.85,0
0.0,1.92,0,5.0,1,0,1,1690.21,7
116.119552,145.2,7,7654.0,1,0,1,1704.57,13
36.28736,30.0,1,48679.0,1,0,1,2412.93,1
1.360776,5.99,0,16502.0,1,0,2,469.15,17
14.514944,5.99,1,17881.0,1,0,3,2166.12,3
7.257472,50.4,0,35719.0,1,0,1,663.84,0
0.0,1.59,0,82387.0,1,1,1,1052.12,17
5.896696,28.0,0,2327590.0,1,1,1,1114.44,12
174.179328,150.0,9,7171.0,1,0,1,687.75,1
4.53592,9.0,0,55197.0,1,0,1,643.39,0
1.814368,6.39,0,262393.0,1,1,3,307.02,0
0.0,5.99,5,676907.0,1,1,2,1089.8,3
0.0,0.99,0,5.0,1,0,1,1660.75,7
0.0,1.5,0,5.0,1,0,1,1713.6,3
0.0,13.99,0,3723.0,1,0,1,511.34,2
0.0,8.99,0,26979.0,1,0,1,442.29,2
0.0,0.99,0,5.0,1,0,1,1799.41,4
0.0,2.74,0,5.0,1,0,1,968.53,7
0.0,3.2,0,5.0,1,0,1,897.76,7
1.814368,11.05,0,74514.0,1,0,3,1008.97,8
0.0,1.7,0,5.0,1,0,1,151.92,7
0.0,1.0,0,5.0,1,0,1,2318.92,7
0.0,6.99,0,5.0,1,0,1,741.88,7
